Episode no = 3690; won: False; Q(s,a) = 163.54651012353625; reward = -245.0; and epsilon = 0.508, win percentage = 0.0, 2022-04-26 07:49:30
Episode no = 3700; won: False; Q(s,a) = 195.9932123877864; reward = -105.0; and epsilon = 0.5066666666666666, win percentage = 0.0, 2022-04-26 07:49:37
Episode no = 3710; won: False; Q(s,a) = 162.2948195497495; reward = -336.0; and epsilon = 0.5053333333333334, win percentage = 0.0, 2022-04-26 07:49:42
Episode no = 3720; won: False; Q(s,a) = 164.72045094860698; reward = -296.0; and epsilon = 0.504, win percentage = 0.0, 2022-04-26 07:49:46
Episode no = 3730; won: False; Q(s,a) = 161.83144714094544; reward = -387.0; and epsilon = 0.5026666666666666, win percentage = 0.0, 2022-04-26 07:49:55
Episode no = 3740; won: False; Q(s,a) = 171.1577376605264; reward = -454.0; and epsilon = 0.5013333333333334, win percentage = 0.0, 2022-04-26 07:50:00
Episode no = 3750; won: False; Q(s,a) = 162.80017098925543; reward = -393.0; and epsilon = 0.5, win percentage = 0.0, 2022-04-26 07:50:07
Episode no = 3760; won: False; Q(s,a) = 210.79514008241938; reward = -465.0; and epsilon = 0.4986666666666667, win percentage = 0.0, 2022-04-26 07:50:14
Episode no = 3770; won: False; Q(s,a) = 163.65297250784164; reward = -249.0; and epsilon = 0.4973333333333333, win percentage = 0.0, 2022-04-26 07:50:23
Episode no = 3780; won: False; Q(s,a) = 160.91861845519514; reward = -479.0; and epsilon = 0.496, win percentage = 0.0, 2022-04-26 07:50:28
Episode no = 3790; won: False; Q(s,a) = 164.65585053658523; reward = -170.0; and epsilon = 0.4946666666666667, win percentage = 0.0, 2022-04-26 07:50:33
Episode no = 3800; won: False; Q(s,a) = 170.8812514829882; reward = -443.0; and epsilon = 0.4933333333333333, win percentage = 0.0, 2022-04-26 07:50:39
Episode no = 3810; won: False; Q(s,a) = 170.04051291691735; reward = -442.0; and epsilon = 0.492, win percentage = 0.0, 2022-04-26 07:50:46
Episode no = 3820; won: False; Q(s,a) = 171.5924183311712; reward = -278.0; and epsilon = 0.4906666666666667, win percentage = 0.0, 2022-04-26 07:50:53
Episode no = 3830; won: False; Q(s,a) = 180.04547526148488; reward = -300.0; and epsilon = 0.4893333333333333, win percentage = 0.0, 2022-04-26 07:50:59
Episode no = 3840; won: False; Q(s,a) = 187.0681096619761; reward = -173.0; and epsilon = 0.488, win percentage = 0.0, 2022-04-26 07:51:04
Episode no = 3850; won: False; Q(s,a) = 167.01133186160058; reward = -475.0; and epsilon = 0.4866666666666667, win percentage = 0.0, 2022-04-26 07:51:09
Episode no = 3860; won: False; Q(s,a) = 174.31860886544473; reward = -434.0; and epsilon = 0.4853333333333333, win percentage = 0.0, 2022-04-26 07:51:16
Episode no = 3870; won: False; Q(s,a) = 183.1202802771123; reward = -200.0; and epsilon = 0.484, win percentage = 0.0, 2022-04-26 07:51:26
Episode no = 3880; won: False; Q(s,a) = 167.2537542066266; reward = -434.0; and epsilon = 0.4826666666666667, win percentage = 0.0, 2022-04-26 07:51:32
Episode no = 3890; won: False; Q(s,a) = 176.48438114004614; reward = -118.0; and epsilon = 0.4813333333333333, win percentage = 0.0, 2022-04-26 07:51:38
Episode no = 3900; won: False; Q(s,a) = 165.12034415691494; reward = -417.0; and epsilon = 0.48, win percentage = 0.0, 2022-04-26 07:51:46
Episode no = 3910; won: False; Q(s,a) = 208.8520195916272; reward = -280.0; and epsilon = 0.4786666666666667, win percentage = 0.0, 2022-04-26 07:51:52
Episode no = 3920; won: False; Q(s,a) = 170.70786294738247; reward = -253.0; and epsilon = 0.4773333333333334, win percentage = 0.0, 2022-04-26 07:51:58
Episode no = 3930; won: False; Q(s,a) = 201.19809392620735; reward = -395.0; and epsilon = 0.476, win percentage = 0.0, 2022-04-26 07:52:04
Episode no = 3940; won: False; Q(s,a) = 225.92469507721992; reward = -377.0; and epsilon = 0.4746666666666667, win percentage = 0.0, 2022-04-26 07:52:09
Episode no = 3950; won: False; Q(s,a) = 162.64509704962745; reward = -466.0; and epsilon = 0.4733333333333334, win percentage = 0.0, 2022-04-26 07:52:14
Episode no = 3960; won: False; Q(s,a) = 171.4201821560516; reward = -472.0; and epsilon = 0.472, win percentage = 0.0, 2022-04-26 07:52:20
Episode no = 3970; won: False; Q(s,a) = 169.77893573656075; reward = -416.0; and epsilon = 0.4706666666666667, win percentage = 0.0, 2022-04-26 07:52:25
Episode no = 3980; won: False; Q(s,a) = 187.7287531280616; reward = -310.0; and epsilon = 0.4693333333333334, win percentage = 0.0, 2022-04-26 07:52:35
Episode no = 3990; won: False; Q(s,a) = 171.6277067109778; reward = -309.0; and epsilon = 0.46799999999999997, win percentage = 0.0, 2022-04-26 07:52:38
Episode no = 4000; won: False; Q(s,a) = 166.32142667114888; reward = -425.0; and epsilon = 0.4666666666666667, win percentage = 0.0, 2022-04-26 07:52:43
Episode no = 4010; won: False; Q(s,a) = 170.69564517429853; reward = -456.0; and epsilon = 0.4653333333333334, win percentage = 0.0, 2022-04-26 07:52:48
Episode no = 4020; won: False; Q(s,a) = 195.14096218268133; reward = -175.0; and epsilon = 0.46399999999999997, win percentage = 0.0, 2022-04-26 07:52:57
Episode no = 4030; won: False; Q(s,a) = 173.39058065275586; reward = -420.0; and epsilon = 0.46266666666666667, win percentage = 0.0, 2022-04-26 07:53:04
Episode no = 4040; won: False; Q(s,a) = 193.4219099979781; reward = -12.0; and epsilon = 0.4613333333333334, win percentage = 0.0, 2022-04-26 07:53:11
Episode no = 4050; won: False; Q(s,a) = 221.4087948480958; reward = -305.0; and epsilon = 0.45999999999999996, win percentage = 0.0, 2022-04-26 07:53:18
Episode no = 4060; won: False; Q(s,a) = 186.62429698227407; reward = -40.0; and epsilon = 0.45866666666666667, win percentage = 0.0, 2022-04-26 07:53:26
Episode no = 4070; won: False; Q(s,a) = 168.78586082913543; reward = -359.0; and epsilon = 0.45733333333333337, win percentage = 0.0, 2022-04-26 07:53:33
Episode no = 4080; won: False; Q(s,a) = 169.8954659512656; reward = -489.0; and epsilon = 0.45599999999999996, win percentage = 0.0, 2022-04-26 07:53:38
Episode no = 4090; won: False; Q(s,a) = 171.44797439428112; reward = -402.0; and epsilon = 0.45466666666666666, win percentage = 0.0, 2022-04-26 07:53:44
Episode no = 4100; won: False; Q(s,a) = 168.9018167544267; reward = -452.0; and epsilon = 0.45333333333333337, win percentage = 0.0, 2022-04-26 07:53:51
Episode no = 4110; won: False; Q(s,a) = 165.47255870687204; reward = -427.0; and epsilon = 0.45199999999999996, win percentage = 0.0, 2022-04-26 07:53:54
Episode no = 4120; won: False; Q(s,a) = 178.5398641208884; reward = -191.0; and epsilon = 0.45066666666666666, win percentage = 0.0, 2022-04-26 07:53:59
Episode no = 4130; won: False; Q(s,a) = 232.3229777406729; reward = -109.0; and epsilon = 0.44933333333333336, win percentage = 0.0, 2022-04-26 07:54:06
Episode no = 4140; won: False; Q(s,a) = 159.90265534939545; reward = -277.0; and epsilon = 0.44799999999999995, win percentage = 0.0, 2022-04-26 07:54:12
Episode no = 4150; won: False; Q(s,a) = 166.03387798960557; reward = -233.0; and epsilon = 0.44666666666666666, win percentage = 0.0, 2022-04-26 07:54:19
Episode no = 4160; won: False; Q(s,a) = 170.37104116624954; reward = -10.0; and epsilon = 0.44533333333333336, win percentage = 0.0, 2022-04-26 07:54:27
Episode no = 4170; won: False; Q(s,a) = 202.34758963040773; reward = -63.0; and epsilon = 0.44399999999999995, win percentage = 0.0, 2022-04-26 07:54:32
Episode no = 4180; won: False; Q(s,a) = 190.50959814356955; reward = -420.0; and epsilon = 0.44266666666666665, win percentage = 0.0, 2022-04-26 07:54:38
Episode no = 4190; won: False; Q(s,a) = 184.32320741608478; reward = -291.0; and epsilon = 0.44133333333333336, win percentage = 0.0, 2022-04-26 07:54:44
Episode no = 4200; won: False; Q(s,a) = 162.70222432265558; reward = -422.0; and epsilon = 0.43999999999999995, win percentage = 0.0, 2022-04-26 07:54:50
Episode no = 4210; won: False; Q(s,a) = 199.99379002088588; reward = -414.0; and epsilon = 0.43866666666666665, win percentage = 0.0, 2022-04-26 07:54:55
Episode no = 4220; won: False; Q(s,a) = 226.45862979038327; reward = -18.0; and epsilon = 0.43733333333333335, win percentage = 0.0, 2022-04-26 07:55:01
Episode no = 4230; won: False; Q(s,a) = 168.93935295713902; reward = -82.0; and epsilon = 0.43600000000000005, win percentage = 0.0, 2022-04-26 07:55:05
Episode no = 4240; won: False; Q(s,a) = 167.1688592537255; reward = -369.0; and epsilon = 0.43466666666666665, win percentage = 0.0, 2022-04-26 07:55:10
Episode no = 4250; won: False; Q(s,a) = 166.94618923165942; reward = -354.0; and epsilon = 0.43333333333333335, win percentage = 0.0, 2022-04-26 07:55:17
Episode no = 4260; won: False; Q(s,a) = 171.98080692605268; reward = -320.0; and epsilon = 0.43200000000000005, win percentage = 0.0, 2022-04-26 07:55:28
Episode no = 4270; won: False; Q(s,a) = 169.57037517345833; reward = -292.0; and epsilon = 0.43066666666666664, win percentage = 0.0, 2022-04-26 07:55:32
Episode no = 4280; won: False; Q(s,a) = 188.9218133392005; reward = -357.0; and epsilon = 0.42933333333333334, win percentage = 0.0, 2022-04-26 07:55:38
Episode no = 4290; won: False; Q(s,a) = 169.2943670343289; reward = -307.0; and epsilon = 0.42800000000000005, win percentage = 0.0, 2022-04-26 07:55:42
Episode no = 4300; won: False; Q(s,a) = 234.7965960475503; reward = -344.0; and epsilon = 0.42666666666666664, win percentage = 0.0, 2022-04-26 07:55:45
Episode no = 4310; won: False; Q(s,a) = 266.5687375509194; reward = -400.0; and epsilon = 0.42533333333333334, win percentage = 0.0, 2022-04-26 07:55:51
Episode no = 4320; won: False; Q(s,a) = 187.72537245442442; reward = -273.0; and epsilon = 0.42400000000000004, win percentage = 0.0, 2022-04-26 07:55:57
Episode no = 4330; won: False; Q(s,a) = 186.78715052196762; reward = -320.0; and epsilon = 0.42266666666666663, win percentage = 0.0, 2022-04-26 07:56:01
Episode no = 4340; won: False; Q(s,a) = 199.4440153932489; reward = -320.0; and epsilon = 0.42133333333333334, win percentage = 0.0, 2022-04-26 07:56:07
Episode no = 4350; won: False; Q(s,a) = 176.2347252079808; reward = -132.0; and epsilon = 0.42000000000000004, win percentage = 0.0, 2022-04-26 07:56:15
Episode no = 4360; won: False; Q(s,a) = 234.86144317439235; reward = -327.0; and epsilon = 0.41866666666666663, win percentage = 0.0, 2022-04-26 07:56:20
Episode no = 4370; won: False; Q(s,a) = 171.77917490618935; reward = -423.0; and epsilon = 0.41733333333333333, win percentage = 0.0, 2022-04-26 07:56:28
Episode no = 4380; won: False; Q(s,a) = 199.73837778424056; reward = -63.0; and epsilon = 0.41600000000000004, win percentage = 0.0, 2022-04-26 07:56:34
Episode no = 4390; won: False; Q(s,a) = 183.94831885132052; reward = -392.0; and epsilon = 0.41466666666666663, win percentage = 0.0, 2022-04-26 07:56:38
Episode no = 4400; won: False; Q(s,a) = 182.2914168721423; reward = -293.0; and epsilon = 0.41333333333333333, win percentage = 0.0, 2022-04-26 07:56:42
Episode no = 4410; won: False; Q(s,a) = 170.20871723333494; reward = -319.0; and epsilon = 0.41200000000000003, win percentage = 0.0, 2022-04-26 07:56:50
Episode no = 4420; won: False; Q(s,a) = 216.4798945114304; reward = -312.0; and epsilon = 0.4106666666666666, win percentage = 0.0, 2022-04-26 07:56:54
Episode no = 4430; won: False; Q(s,a) = 172.717939584805; reward = -455.0; and epsilon = 0.4093333333333333, win percentage = 0.0, 2022-04-26 07:57:01
Episode no = 4440; won: False; Q(s,a) = 188.2038134828981; reward = -285.0; and epsilon = 0.40800000000000003, win percentage = 0.0, 2022-04-26 07:57:05
Episode no = 4450; won: False; Q(s,a) = 172.9890712031621; reward = -175.0; and epsilon = 0.4066666666666666, win percentage = 0.0, 2022-04-26 07:57:12
Episode no = 4460; won: False; Q(s,a) = 170.4555063187969; reward = -83.0; and epsilon = 0.4053333333333333, win percentage = 0.0, 2022-04-26 07:57:19
Episode no = 4470; won: False; Q(s,a) = 198.0731248370297; reward = -237.0; and epsilon = 0.404, win percentage = 0.0, 2022-04-26 07:57:23
Episode no = 4480; won: False; Q(s,a) = 171.48836370858294; reward = -459.0; and epsilon = 0.4026666666666666, win percentage = 0.0, 2022-04-26 07:57:29
Episode no = 4490; won: False; Q(s,a) = 170.64859083933675; reward = -298.0; and epsilon = 0.4013333333333333, win percentage = 0.0, 2022-04-26 07:57:33
Episode no = 4500; won: False; Q(s,a) = 171.13090839087798; reward = -415.0; and epsilon = 0.4, win percentage = 0.0, 2022-04-26 07:57:39
Episode no = 4510; won: False; Q(s,a) = 222.78536148494194; reward = -342.0; and epsilon = 0.3986666666666666, win percentage = 0.0, 2022-04-26 07:57:46
Episode no = 4520; won: False; Q(s,a) = 177.86135508344316; reward = -436.0; and epsilon = 0.3973333333333333, win percentage = 0.0, 2022-04-26 07:57:53
Episode no = 4530; won: False; Q(s,a) = 204.78898523073093; reward = -180.0; and epsilon = 0.396, win percentage = 0.0, 2022-04-26 07:58:00
Episode no = 4540; won: False; Q(s,a) = 187.94765325179523; reward = -410.0; and epsilon = 0.3946666666666667, win percentage = 0.1, 2022-04-26 07:58:08
Episode no = 4550; won: False; Q(s,a) = 172.9092783957809; reward = -154.0; and epsilon = 0.3933333333333333, win percentage = 0.0, 2022-04-26 07:58:17
Episode no = 4560; won: False; Q(s,a) = 169.98536763832763; reward = -440.0; and epsilon = 0.392, win percentage = 0.0, 2022-04-26 07:58:23
Episode no = 4570; won: False; Q(s,a) = 173.8633595540868; reward = -280.0; and epsilon = 0.3906666666666667, win percentage = 0.0, 2022-04-26 07:58:29
Episode no = 4580; won: False; Q(s,a) = 218.1282724004112; reward = -264.0; and epsilon = 0.3893333333333333, win percentage = 0.0, 2022-04-26 07:58:37
Episode no = 4590; won: False; Q(s,a) = 190.29607554079357; reward = -322.0; and epsilon = 0.388, win percentage = 0.0, 2022-04-26 07:58:45
Episode no = 4600; won: False; Q(s,a) = 188.85607553521726; reward = 3.0; and epsilon = 0.3866666666666667, win percentage = 0.1, 2022-04-26 07:58:55
Episode no = 4610; won: False; Q(s,a) = 173.32496510498376; reward = -322.0; and epsilon = 0.3853333333333333, win percentage = 0.0, 2022-04-26 07:59:00
Episode no = 4620; won: False; Q(s,a) = 224.86751990547853; reward = -205.0; and epsilon = 0.384, win percentage = 0.0, 2022-04-26 07:59:06
Episode no = 4630; won: False; Q(s,a) = 172.87536250111654; reward = -340.0; and epsilon = 0.3826666666666667, win percentage = 0.0, 2022-04-26 07:59:13
Episode no = 4640; won: False; Q(s,a) = 170.9028571049187; reward = -357.0; and epsilon = 0.3813333333333333, win percentage = 0.0, 2022-04-26 07:59:16
Episode no = 4650; won: False; Q(s,a) = 183.56106432603517; reward = -51.0; and epsilon = 0.38, win percentage = 0.0, 2022-04-26 07:59:22
Episode no = 4660; won: False; Q(s,a) = 183.24417223297127; reward = -370.0; and epsilon = 0.3786666666666667, win percentage = 0.0, 2022-04-26 07:59:26
Episode no = 4670; won: False; Q(s,a) = 178.36559284872112; reward = -117.0; and epsilon = 0.3773333333333333, win percentage = 0.0, 2022-04-26 07:59:34
Episode no = 4680; won: False; Q(s,a) = 170.55940189222764; reward = -374.0; and epsilon = 0.376, win percentage = 0.0, 2022-04-26 07:59:41
Episode no = 4690; won: False; Q(s,a) = 255.08554897576798; reward = -398.0; and epsilon = 0.3746666666666667, win percentage = 0.0, 2022-04-26 07:59:49
Episode no = 4700; won: False; Q(s,a) = 172.31507811268062; reward = -43.0; and epsilon = 0.3733333333333333, win percentage = 0.0, 2022-04-26 07:59:58
Episode no = 4710; won: True; Q(s,a) = 216.83445102880665; reward = 614.0; and epsilon = 0.372, win percentage = 0.1, 2022-04-26 08:00:05
Episode no = 4720; won: False; Q(s,a) = 248.9488452085517; reward = -85.0; and epsilon = 0.3706666666666667, win percentage = 0.0, 2022-04-26 08:00:13
Episode no = 4730; won: False; Q(s,a) = 189.61937751736656; reward = -111.0; and epsilon = 0.3693333333333333, win percentage = 0.1, 2022-04-26 08:00:23
Episode no = 4740; won: False; Q(s,a) = 187.55982530873305; reward = -336.0; and epsilon = 0.368, win percentage = 0.0, 2022-04-26 08:00:32
Episode no = 4750; won: False; Q(s,a) = 232.95531829149024; reward = -296.0; and epsilon = 0.3666666666666667, win percentage = 0.0, 2022-04-26 08:00:37
Episode no = 4760; won: False; Q(s,a) = 193.7074736418697; reward = -59.0; and epsilon = 0.3653333333333333, win percentage = 0.0, 2022-04-26 08:00:47
Episode no = 4770; won: False; Q(s,a) = 224.66767142225424; reward = -398.0; and epsilon = 0.364, win percentage = 0.0, 2022-04-26 08:00:56
Episode no = 4780; won: False; Q(s,a) = 183.73115020069093; reward = -71.0; and epsilon = 0.3626666666666667, win percentage = 0.0, 2022-04-26 08:01:05
Episode no = 4790; won: False; Q(s,a) = 180.85360907704083; reward = -126.0; and epsilon = 0.3613333333333333, win percentage = 0.0, 2022-04-26 08:01:13
Episode no = 4800; won: False; Q(s,a) = 174.85756187711206; reward = -459.0; and epsilon = 0.36, win percentage = 0.1, 2022-04-26 08:01:25
Episode no = 4810; won: False; Q(s,a) = 180.74697301687476; reward = -262.0; and epsilon = 0.3586666666666667, win percentage = 0.0, 2022-04-26 08:01:32
Episode no = 4820; won: False; Q(s,a) = 177.32527169404148; reward = -454.0; and epsilon = 0.3573333333333333, win percentage = 0.0, 2022-04-26 08:01:39
Episode no = 4830; won: False; Q(s,a) = 181.0675252895681; reward = -196.0; and epsilon = 0.356, win percentage = 0.0, 2022-04-26 08:01:50
Episode no = 4840; won: False; Q(s,a) = 181.36841215290116; reward = -191.0; and epsilon = 0.3546666666666667, win percentage = 0.0, 2022-04-26 08:01:59
Episode no = 4850; won: True; Q(s,a) = 204.68898107295826; reward = 421.0; and epsilon = 0.3533333333333334, win percentage = 0.1, 2022-04-26 08:02:09
Episode no = 4860; won: False; Q(s,a) = 181.94402038236092; reward = -346.0; and epsilon = 0.352, win percentage = 0.0, 2022-04-26 08:02:18
Episode no = 4870; won: False; Q(s,a) = 182.98795160554758; reward = -378.0; and epsilon = 0.3506666666666667, win percentage = 0.0, 2022-04-26 08:02:25
Episode no = 4880; won: False; Q(s,a) = 188.2890103706757; reward = -142.0; and epsilon = 0.3493333333333334, win percentage = 0.0, 2022-04-26 08:02:35
Episode no = 4890; won: False; Q(s,a) = 179.44718824915986; reward = -285.0; and epsilon = 0.348, win percentage = 0.0, 2022-04-26 08:02:42
Episode no = 4900; won: False; Q(s,a) = 218.0726767741763; reward = -121.0; and epsilon = 0.3466666666666667, win percentage = 0.0, 2022-04-26 08:02:53
Episode no = 4910; won: False; Q(s,a) = 187.54024411365933; reward = -42.0; and epsilon = 0.3453333333333334, win percentage = 0.0, 2022-04-26 08:03:00
Episode no = 4920; won: False; Q(s,a) = 191.20742726424504; reward = -52.0; and epsilon = 0.344, win percentage = 0.0, 2022-04-26 08:03:09
Episode no = 4930; won: False; Q(s,a) = 198.79077938539845; reward = -41.0; and epsilon = 0.3426666666666667, win percentage = 0.1, 2022-04-26 08:03:17
Episode no = 4940; won: False; Q(s,a) = 205.87272664203687; reward = -218.0; and epsilon = 0.3413333333333334, win percentage = 0.0, 2022-04-26 08:03:23
Episode no = 4950; won: False; Q(s,a) = 226.74858538330082; reward = -32.0; and epsilon = 0.33999999999999997, win percentage = 0.0, 2022-04-26 08:03:33
Episode no = 4960; won: False; Q(s,a) = 288.60125175212636; reward = -322.0; and epsilon = 0.33866666666666667, win percentage = 0.0, 2022-04-26 08:03:40
Episode no = 4970; won: False; Q(s,a) = 215.80834980764948; reward = -80.0; and epsilon = 0.3373333333333334, win percentage = 0.0, 2022-04-26 08:03:46
Episode no = 4980; won: False; Q(s,a) = 198.03346332965057; reward = -270.0; and epsilon = 0.33599999999999997, win percentage = 0.0, 2022-04-26 08:03:56
Episode no = 4990; won: False; Q(s,a) = 216.5485850013712; reward = -86.0; and epsilon = 0.33466666666666667, win percentage = 0.0, 2022-04-26 08:04:04
Episode no = 5000; won: False; Q(s,a) = 172.40194951089964; reward = -461.0; and epsilon = 0.33333333333333337, win percentage = 0.2, 2022-04-26 08:04:11
Episode no = 5010; won: False; Q(s,a) = 183.52629714257094; reward = -412.0; and epsilon = 0.33199999999999996, win percentage = 0.0, 2022-04-26 08:04:19
Episode no = 5020; won: False; Q(s,a) = 173.24396901740312; reward = -204.0; and epsilon = 0.33066666666666666, win percentage = 0.0, 2022-04-26 08:04:27
Episode no = 5030; won: False; Q(s,a) = 176.21457320379443; reward = -430.0; and epsilon = 0.32933333333333337, win percentage = 0.0, 2022-04-26 08:04:35
Episode no = 5040; won: False; Q(s,a) = 198.0575187298934; reward = -5.0; and epsilon = 0.32799999999999996, win percentage = 0.1, 2022-04-26 08:04:43
Episode no = 5050; won: False; Q(s,a) = 217.11050369195033; reward = -278.0; and epsilon = 0.32666666666666666, win percentage = 0.0, 2022-04-26 08:04:48
Episode no = 5060; won: False; Q(s,a) = 185.4731651997644; reward = 8.0; and epsilon = 0.32533333333333336, win percentage = 0.0, 2022-04-26 08:05:00
Episode no = 5070; won: False; Q(s,a) = 172.64183585653885; reward = -271.0; and epsilon = 0.32399999999999995, win percentage = 0.1, 2022-04-26 08:05:08
Episode no = 5080; won: False; Q(s,a) = 176.8174272109755; reward = -276.0; and epsilon = 0.32266666666666666, win percentage = 0.0, 2022-04-26 08:05:16
Episode no = 5090; won: False; Q(s,a) = 216.97367076068207; reward = -127.0; and epsilon = 0.32133333333333336, win percentage = 0.1, 2022-04-26 08:05:27
Episode no = 5100; won: False; Q(s,a) = 233.41144604291057; reward = -67.0; and epsilon = 0.31999999999999995, win percentage = 0.1, 2022-04-26 08:05:39
Episode no = 5110; won: False; Q(s,a) = 241.29999127317504; reward = -407.0; and epsilon = 0.31866666666666665, win percentage = 0.0, 2022-04-26 08:05:48
Episode no = 5120; won: False; Q(s,a) = 198.21756104073714; reward = -412.0; and epsilon = 0.31733333333333336, win percentage = 0.0, 2022-04-26 08:05:54
Episode no = 5130; won: False; Q(s,a) = 179.24744380096752; reward = -443.0; and epsilon = 0.31599999999999995, win percentage = 0.1, 2022-04-26 08:06:01
Episode no = 5140; won: False; Q(s,a) = 200.85290311962123; reward = -423.0; and epsilon = 0.31466666666666665, win percentage = 0.1, 2022-04-26 08:06:10
Episode no = 5150; won: False; Q(s,a) = 177.66651192131533; reward = -322.0; and epsilon = 0.31333333333333335, win percentage = 0.0, 2022-04-26 08:06:18
Episode no = 5160; won: False; Q(s,a) = 204.68550200305282; reward = -132.0; and epsilon = 0.31200000000000006, win percentage = 0.0, 2022-04-26 08:06:26
Episode no = 5170; won: False; Q(s,a) = 216.58649884040634; reward = -436.0; and epsilon = 0.31066666666666665, win percentage = 0.0, 2022-04-26 08:06:33
Episode no = 5180; won: False; Q(s,a) = 195.2221158932538; reward = -101.0; and epsilon = 0.30933333333333335, win percentage = 0.1, 2022-04-26 08:06:44
Episode no = 5190; won: False; Q(s,a) = 196.10890041774138; reward = -396.0; and epsilon = 0.30800000000000005, win percentage = 0.0, 2022-04-26 08:06:49
Episode no = 5200; won: False; Q(s,a) = 222.2505505170979; reward = -286.0; and epsilon = 0.30666666666666664, win percentage = 0.0, 2022-04-26 08:06:57
Episode no = 5210; won: False; Q(s,a) = 179.51790672354977; reward = -14.0; and epsilon = 0.30533333333333335, win percentage = 0.0, 2022-04-26 08:07:03
Episode no = 5220; won: False; Q(s,a) = 177.07075667690296; reward = -338.0; and epsilon = 0.30400000000000005, win percentage = 0.3, 2022-04-26 08:07:12
Episode no = 5230; won: False; Q(s,a) = 188.5533037117306; reward = -452.0; and epsilon = 0.30266666666666664, win percentage = 0.0, 2022-04-26 08:07:21
Episode no = 5240; won: False; Q(s,a) = 209.46308201413768; reward = -101.0; and epsilon = 0.30133333333333334, win percentage = 0.1, 2022-04-26 08:07:29
Episode no = 5250; won: True; Q(s,a) = 207.56289547547584; reward = 602.0; and epsilon = 0.30000000000000004, win percentage = 0.1, 2022-04-26 08:07:40
Episode no = 5260; won: False; Q(s,a) = 205.5638126517356; reward = 47.0; and epsilon = 0.29866666666666664, win percentage = 0.1, 2022-04-26 08:07:46
Episode no = 5270; won: False; Q(s,a) = 214.34820302118038; reward = 32.0; and epsilon = 0.29733333333333334, win percentage = 0.2, 2022-04-26 08:07:57
Episode no = 5280; won: False; Q(s,a) = 211.90838178099088; reward = -443.0; and epsilon = 0.29600000000000004, win percentage = 0.0, 2022-04-26 08:08:05
Episode no = 5290; won: False; Q(s,a) = 210.0864062227029; reward = -268.0; and epsilon = 0.29466666666666663, win percentage = 0.0, 2022-04-26 08:08:12
Episode no = 5300; won: True; Q(s,a) = 176.15238652173488; reward = 605.0; and epsilon = 0.29333333333333333, win percentage = 0.1, 2022-04-26 08:08:20
Episode no = 5310; won: True; Q(s,a) = 236.1996574361385; reward = 656.0; and epsilon = 0.29200000000000004, win percentage = 0.1, 2022-04-26 08:08:32
Episode no = 5320; won: False; Q(s,a) = 176.83327295466916; reward = -323.0; and epsilon = 0.29066666666666663, win percentage = 0.0, 2022-04-26 08:08:40
Episode no = 5330; won: False; Q(s,a) = 198.79074165828044; reward = -341.0; and epsilon = 0.28933333333333333, win percentage = 0.0, 2022-04-26 08:08:48
Episode no = 5340; won: False; Q(s,a) = 177.32362394149837; reward = -290.0; and epsilon = 0.28800000000000003, win percentage = 0.0, 2022-04-26 08:08:56
Episode no = 5350; won: False; Q(s,a) = 186.1712724647535; reward = -272.0; and epsilon = 0.2866666666666666, win percentage = 0.0, 2022-04-26 08:09:03
Episode no = 5360; won: False; Q(s,a) = 188.59559494269806; reward = 5.0; and epsilon = 0.2853333333333333, win percentage = 0.0, 2022-04-26 08:09:14
Episode no = 5370; won: False; Q(s,a) = 211.52258926610466; reward = -103.0; and epsilon = 0.28400000000000003, win percentage = 0.0, 2022-04-26 08:09:21
Episode no = 5380; won: False; Q(s,a) = 188.55044378563287; reward = -68.0; and epsilon = 0.2826666666666666, win percentage = 0.1, 2022-04-26 08:09:31
Episode no = 5390; won: False; Q(s,a) = 207.56890983919376; reward = 72.0; and epsilon = 0.2813333333333333, win percentage = 0.0, 2022-04-26 08:09:40
Episode no = 5400; won: False; Q(s,a) = 246.58015690784825; reward = -187.0; and epsilon = 0.28, win percentage = 0.0, 2022-04-26 08:09:46
Episode no = 5410; won: False; Q(s,a) = 192.65774589070418; reward = -94.0; and epsilon = 0.2786666666666666, win percentage = 0.3, 2022-04-26 08:09:57
Episode no = 5420; won: False; Q(s,a) = 215.9460773140523; reward = -84.0; and epsilon = 0.2773333333333333, win percentage = 0.1, 2022-04-26 08:10:02
Episode no = 5430; won: False; Q(s,a) = 203.3077607548653; reward = -20.0; and epsilon = 0.276, win percentage = 0.0, 2022-04-26 08:10:10
Episode no = 5440; won: False; Q(s,a) = 175.51299209419082; reward = -280.0; and epsilon = 0.2746666666666666, win percentage = 0.0, 2022-04-26 08:10:16
Episode no = 5450; won: False; Q(s,a) = 241.82263977225222; reward = -28.0; and epsilon = 0.2733333333333333, win percentage = 0.1, 2022-04-26 08:10:26
Episode no = 5460; won: False; Q(s,a) = 198.59386633305618; reward = -139.0; and epsilon = 0.272, win percentage = 0.0, 2022-04-26 08:10:31
Episode no = 5470; won: False; Q(s,a) = 180.75065836048267; reward = -110.0; and epsilon = 0.2706666666666667, win percentage = 0.0, 2022-04-26 08:10:39
Episode no = 5480; won: False; Q(s,a) = 185.9475814013775; reward = -443.0; and epsilon = 0.2693333333333333, win percentage = 0.0, 2022-04-26 08:10:48
Episode no = 5490; won: False; Q(s,a) = 205.33058917447542; reward = 4.0; and epsilon = 0.268, win percentage = 0.0, 2022-04-26 08:10:57
